Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation||||||||||||||||||||||||||||||||||||||
1013526|F.D. Kuester Generating Station|Negaunee|MI|49866|80 Eagle Mills Road|46.50995|-87.52451|252229.7|251969.4|118.75|141.55|252229.7|||||||||||||||||||||||||||||||||||||||
1002357|FCA Belvidere Assembly Plant|Belvidere|IL|61008|3000 West Chrysler Drive|42.236411|-88.865359|45661.028|45613.9|21.5|25.628|45661.028|||||||||||||||||||||||||||||||||||||||
1005483|FCA Chrysler Technology Center|Auburn Hills|MI|48326|800 Chrysler Drive|42.653215|-83.228884|39962.6|39921.5|18.75|22.35|39962.6|||||||||||||||||||||||||||||||||||||||
1013694|FCA Detroit Assembly Complex - Mack|Detroit|MI|48214|4000 St Jean|42.3811|-82.97982|40342.448|40300.8|19|22.648|40342.448|||||||||||||||||||||||||||||||||||||||
1008277|Eugene Island 252 I|Offshore|LA|00000||28.515034|-91.556246|47314.96|10038.5|37270.5|5.96|10022.21|||||||||||||||||||||||||||||||||||||||
1013099|Eugene Island 314 A & A-PRD|Offshore|LA|00000||28.256263|-91.739953|19755.762|10001.6|9748.5|5.662|10005.512|||||||||||||||||||||||||||||||||||||||
1013121|Eugene Island 338 K_2471|Offshore|LA|00000||28.19610884|-91.66658051|21963.942|17507.5|4418|38.442|11204.506|||||||||||||||||||||||||||||||||||||||
1008278|Eugene Island 361 A|Covington|LA|70433||28.0658|-91.392599|15037.67|8318.2|6715|4.47|8317.02|||||||||||||||||||||||||||||||||||||||
1014328|Ewing Bank 834 A|OFFSHORE|LA|00000||28.1603377|-89.9483434|36666.124|20175.8|16479|11.324|20188.824|||||||||||||||||||||||||||||||||||||||
1002764|Ewing Bank 873|Offshore|LA|00000||28.1011|-90.2019|49505.906|43571.1|5891|43.806|41632.824|||||||||||||||||||||||||||||||||||||||
1013678|Ewing Bank 910 A|Offshore|LA|00000||28.053518|-90.547649|23404.918|7283.4|16116.75|4.768|7283.568|||||||||||||||||||||||||||||||||||||||
1007441|Eunice Gas Plant|Eunice|NM|88231||32.42615|-103.148564|104003.0108|92931.65887|11019.46186|51.89003222|88347.79775|||||||||||||||||||||||||||||||||||||||
1002528|FAIN GAS PLANT|MASTERSON|TX|79058|32540 Fain Plant Rd.|35.598158|-101.877766|83185.282|77813.6|5331.75|39.932|21914.968|||||||||||||||||||||||||||||||||||||||
1005805|FILLMORE COMPRESSOR STATION|MEADOW|UT|84644|5800 SOUTH 6770 W HATTON ROAD WEST|38.867608|-112.423186|73263.284|70449.4|2774.25|39.634|70519.084|||||||||||||||||||||||||||||||||||||||
1005551|FCA JEFFERSON NORTH ASSEMBLY PLANT|DETROIT|MI|48215|2101 CONNER AVENUE|42.3716|-82.9686|59637.476|59576.1|28|33.376|59637.476|||||||||||||||||||||||||||||||||||||||
1005552|FCA KOKOMO CASTING PLANT|KOKOMO|IN|46904|1001 E. BOULEVARD|40.461649|-86.116825|35212.468|35176.3|16.5|19.668|35212.468|||||||||||||||||||||||||||||||||||||||
1007544|FCA KOKOMO TRANSMISSION PLANT|KOKOMO|IN|46902|2401 S REED RD|40.45982|-86.1094|12413.004|12400.4|5.75|6.854|12413.004|||||||||||||||||||||||||||||||||||||||
1007918|FCA STERLING HEIGHTS ASSEMBLY PLANT|STERLING HTS|MI|48312|38111 VAN DYKE|42.569552|-83.033734|78269.456|78188.9|36.75|43.806|78269.456|||||||||||||||||||||||||||||||||||||||
1001057|FCA STERLING HEIGHTS VEHICLE TEST CENTER|STERLING HEIGHTS|MI|48321|7150 METROPOLITAN PARKWAY|42.56519|-83.03771|300.248|299.7|0.25|0.298|300.248|||||||||||||||||||||||||||||||||||||||
1005484|FCA STERLING STAMPING PLANT|STERLING HEIGHTS|MI|48312|35777 VAN DYKE|42.55553|-83.02939|7152.124|7145|3.25|3.874|7152.124|||||||||||||||||||||||||||||||||||||||
1005554|FCA TOLEDO ASSEMBLY COMPLEX|TOLEDO|OH|43608|4400 CHRYSLER DRIVE|41.699651|-83.516374|84883.88|84796.2|40|47.68|84883.88|||||||||||||||||||||||||||||||||||||||
1005553|FCA WARREN STAMPING PLANT|WARREN|MI|48091|22800 MOUND RD.|42.46139|-83.0446|5781.628|5775.6|2.75|3.278|5781.628|||||||||||||||||||||||||||||||||||||||
1005485|FCA WARREN TRUCK ASSEMBLY PLANT|WARREN|MI|48091|21500 MOUND ROAD|42.45544|-83.040949|81771.092|81686.7|38.5|45.892|81771.092|||||||||||||||||||||||||||||||||||||||
1005567|FCA Warren PDC|Warren|MI|48091|21035 Sherwood Avenue|42.450742|-83.034595|6415.476|6408.9|3|3.576|6415.476|||||||||||||||||||||||||||||||||||||||
1007603|FIBREK|MENOMINEE|MI|49858|701 4TH AVE.|45.108|-87.607|25584.904|25558.6|12|14.304|25584.904|||||||||||||||||||||||||||||||||||||||
1006763|FIGHTING CREEK FARM LANDFILL|COEUR D\ALENE|ID|83814|22089 S HWY 95|47.52943|-116.92815|12443.05|57.8|12385.25||57.8|||||||||||||||||||||||||||||||||||||||
1006608|FINCH PAPER LLC|GLENS FALLS|NY|12801|1 GLEN STREET|43.308507|-73.634808|144998.706|143675.9|273.25|1049.556|105414.64|||||||||||||||||||||||||||||||||||||||
1003814|FINK ROAD LANDFILL|CROWS LANDING|CA|95313|4000 FINK ROAD|37.39719|-121.13969|26071.25||26071.25|||||||||||||||||||||||||||||||||||||||||
1008735|FINKL & SONS CO|CHICAGO|IL|60619|1355 E 93RD ST|41.726794|-87.590059|41902.308|41863.4|17.75|21.158|37914.308|||||||||||||||||||||||||||||||||||||||
1004516|FINLEY BUTTES REGIONAL LANDFILL|BOARDMAN|OR|97818|73221 BOMBING RANGE RD|45.686816|-119.586074|55832.6|0.6|55832||0.6|||||||||||||||||||||||||||||||||||||||
1000371|FINNEY COUNTY LANDFILL, INC. DBA WESTERN PLAINS RE|GARDEN CITY|KS|67846|1250 S. RACEWAY|37.940288|-100.774262|36933.4|32.9|36900.5||32.9|||||||||||||||||||||||||||||||||||||||
1007548|FIRESTONE POLYMERS - LAKE CHARLES FACILITY|SULPHUR|LA|70665|1801 HWY 108 East|30.13955|-93.40344|99777.724|99674.7|47|56.024|99777.724|||||||||||||||||||||||||||||||||||||||
1002438|FIRST QUALITY TISSUE/LOCK HAVEN PLT|LOCK HAVEN|PA|17745|904 WOODS AVE|41.12723|-77.45586|209520.08|204182.1|5223.25|114.73|204393.08|||||||||||||||||||||||||||||||||||||||
1007753|FITCHBURG WESTMINSTER LANDFILL RECYCLING CENTER|WESTMINSTER|MA|01473|101 FITCHBURG RD|42.533852|-71.845589|34008.304|555.9|33378.5|73.904|661.304|||||||||||||||||||||||||||||||||||||||
1006251|FIVE OAKS RECYCLING & DISPOSAL FACILITY|TAYLORVILLE|IL|62568|890 E1500N RD|39.56|-89.3725|21223.24|1039.8|20137.25|46.19|1105.74|||||||||||||||||||||||||||||||||||||||
1004877|FLAKEBOARD CAROLINA PARTICLEBOARD|BENNETTSVILLE|SC|29512|582 WILLAMETTE RD|34.599747|-79.766787|55431.992|55375|26|30.992|55431.992|||||||||||||||||||||||||||||||||||||||
1009067|FLINT HILLS RESOURCES CORPUS CHRISTI EAST PLANT|Corpus Christi|TX|78407|1607 Nueces Bay Blvd.|27.804444|-97.424444|530245.204|526263.3|2753.25|1228.654|191029.602|||||||||||||||||||||||||||||||||||||||
1009066|FLINT HILLS RESOURCES CORPUS CHRISTI WEST PLANT|CORPUS CHRISTI|TX|78409|2825 SUNTIDE ROAD|27.832011|-97.525582|2521656.498|2503986.5|11143.5|6526.498|2136491.32|||||||||||||||||||||||||||||||||||||||
1002780|FLORIDA GAS TRANSMISSION COMPANY - BROOKER|BROOKER|FL|32622|14369 SW STATE ROAD 231|29.923341|-82.327964|58055.738|43233.6|14798|24.138|43260.888|||||||||||||||||||||||||||||||||||||||
1002781|FLORIDA GAS TRANSMISSION COMPANY - CARRYVILLE|CARYVILLE|FL|32427|2508 RIVER ROAD|30.67724|-85.84268|68800.82|34643.7|34137.75|19.37|34639.92|||||||||||||||||||||||||||||||||||||||
1002784|FLORIDA GAS TRANSMISSION COMPANY - FRANKLINTON|FRANKLINTON|LA|70438|18169 LEE ROAD|30.7834|-90.0611|61657.988|55996.4|5630|31.588|56047.988|||||||||||||||||||||||||||||||||||||||
1002825|FLORIDA GAS TRANSMISSION COMPANY - LECANTO|LECANTO|FL|34461|245 N MAYLEN AVE|28.866033|-82.502646|33137.68|18687|14440.25|10.43|18689.58|||||||||||||||||||||||||||||||||||||||
1002837|FLORIDA GAS TRANSMISSION COMPANY - MUNSON|MILTON|FL|32570|13100 MUNSON HWY|30.911465|-86.887276|232383.27|127318|104993.75|71.52|127328.42|||||||||||||||||||||||||||||||||||||||
1002827|FLORIDA GAS TRANSMISSION COMPANY - Mt VERNON|MOUNT VERNON|AL|36560|20451 HIGHWAY 43|31.117878|-88.009796|149106.96|77074.5|71989.25|43.21|77070.86|||||||||||||||||||||||||||||||||||||||
1002838|FLORIDA GAS TRANSMISSION COMPANY - ORLANDO|ORLANDO|FL|32835|7990 STEER LAKE RD|28.52285|-81.49021|46571.088|29881.4|16673|16.688|29892.788|||||||||||||||||||||||||||||||||||||||
1002841|FLORIDA GAS TRANSMISSION COMPANY - PERRY STATION|PERRY|FL|32347|2065 PISGAH ROAD (CR 361)|30.16472|-83.60487|68980.898|53471.3|15479.5|30.098|53508.748|||||||||||||||||||||||||||||||||||||||
1002842|FLORIDA GAS TRANSMISSION COMPANY - PORT BARRE|PORT BARRE|LA|70577|2921 BAYOU GERIMOND RD|30.54037|-91.86962|59099.17|47830.6|11241.75|26.82|47866.92|||||||||||||||||||||||||||||||||||||||
1002844|FLORIDA GAS TRANSMISSION COMPANY - QUINCY|QUINCY|FL|32351|3690 HOSFORD HWY|30.5052|-84.7099|110230.324|86448|23733.75|48.574|86509.924|||||||||||||||||||||||||||||||||||||||
1003725|FLORIDA GAS TRANSMISSION COMPANY - SILVER SPRINGS|SILVER SPRINGS|FL|32134|19555 NE CR 314|29.297759|-81.833203|67911.582|44580.3|23306.25|25.032|44599.432|||||||||||||||||||||||||||||||||||||||
1003729|FLORIDA GAS TRANSMISSION COMPANY - THONOTOSASSA|THONOTOSASSA|FL|33592|10171 COUNTY ROAD 579|28.044672|-82.301672|54446.41|23923|30510|13.41|23912.46|||||||||||||||||||||||||||||||||||||||
1003148|FLORIDA GAS TRANSMISSION COMPANY - TRENTON|TRENTON|FL|32693|5030 N.US HWY 129|29.663893|-82.846572|50424.672|20596.3|29816.75|11.622|20583.172|||||||||||||||||||||||||||||||||||||||
1003189|FLORIDA GAS TRANSMISSION COMPANY - W PALM|WEST PALM BEACH|FL|33413|6789 BELVEDERE RD|26.69238|-80.15219|33207.406|25109.9|8083.5|14.006|25126.356|||||||||||||||||||||||||||||||||||||||
1003191|FLORIDA GAS TRANSMISSION COMPANY - WIGGINS|WIGGINS|MS|39577|201 FLORIDA GAS ROAD|30.9534|-89.03447|64350.7|52996.9|11324|29.8|53038.6|||||||||||||||||||||||||||||||||||||||
1003192|FLORIDA GAS TRANSMISSION COMPANY - ZACHARY|ZACHARY|LA|70791|8406 LOWER ZACHARY ROAD|30.6327|-91.1171|56597.216|48992.8|7577|27.416|49034.316|||||||||||||||||||||||||||||||||||||||
1005263|FLORIM USA INC|CLARKSVILLE|TN|37040|300 INTERNATIONAL BLVD.|36.60743|-87.25804|50291.612|50240.1|23.5|28.012|50291.612|||||||||||||||||||||||||||||||||||||||
1004308|FLYING CLOUD SANITARY LANDFILL|EDEN PRAIRIE|MN|55347|9813 FLYING CLOUD DR|44.826193|-93.447839|18242.25||18242.25|||||||||||||||||||||||||||||||||||||||||
1006693|FM 812 Landfill|Austin|TX|78716|10108 FM 812|30.15541|-97.67434|30199.25||30199.25|||||||||||||||||||||||||||||||||||||||||
1001836|FOLGER COFFEE CO - GENTILLY PLANT|NEW ORLEANS|LA|70129|14601 OLD GENTILLY RD|30.03322|-89.91021|22250.916|22227.9|10.5|12.516|22250.916|||||||||||||||||||||||||||||||||||||||
1006758|FOOTHILLS LANDFILL|GOLDEN|CO|80403|8900 93 HWY|39.859268|-105.234093|29470.75||29470.75|||||||||||||||||||||||||||||||||||||||||
1005024|FORD MOTOR COMPANY - FORD KANSAS CITY ASSEMBLY PLANT|Claycomo|MO|64119|8121 NE Highway 69|39.203562|-94.479326|76553.812|76474.9|36|42.912|76553.812|||||||||||||||||||||||||||||||||||||||
1002626|FORD MOTOR COMPANY - FORD KENTUCKY TRUCK PLANT|Louisville|KY|40241|3001 Chamberlain Lane|38.2935|-85.5322|84919.68|84832|40|47.68|84919.68|||||||||||||||||||||||||||||||||||||||
1004951|FORD MOTOR COMPANY - FORD LOUISVILLE ASSEMBLY PLANT|Louisville|KY|40213|2000 Fern Valley Road|38.1547|-85.7255|50261.26|50209.2|23.75|28.31|50261.26|||||||||||||||||||||||||||||||||||||||
1002755|FORD MOTOR COMPANY - FORD MICHIGAN ASSEMBLY SITE|Wayne|MI|48184|38303 Michigan Avenue|42.278378|-83.412204|60606.218|60542.9|28.75|34.568|60606.218|||||||||||||||||||||||||||||||||||||||
1000104|FORD MOTOR COMPANY - FORD OHIO ASSEMBLY PLANT|AVON LAKE|OH|44012|650 MILLER ROAD|41.48346|-82.06112|30261.436|30230.2|14.25|16.986|30261.436|||||||||||||||||||||||||||||||||||||||
1006754|FORD MOTOR COMPANY - FORD RESEARCH AND ENGINEERING CENTER|Dearborn|MI|48124|2450 Carroll Shelby Way|42.29701|-83.23063|42787.188|42742.8|20.25|24.138|42787.188|||||||||||||||||||||||||||||||||||||||
1005668|FORD MOTOR COMPANY - FORD ROUGE SITE|Dearborn|MI|48121|3001 Miller Road|42.30987|-83.15738|76724.512|76645.6|36|42.912|76724.512|||||||||||||||||||||||||||||||||||||||
1003262|FORD MOTOR COMPANY - FORD STERLING PLANT|Sterling Heights|MI|48310|39000 Mound Road|42.58344|-83.04989|29672.688|29642|14|16.688|29672.688|||||||||||||||||||||||||||||||||||||||
1006032|FORELAND REFINING CORP EAGLE SPRINGS REFINERY|Current|NV|89301||38.6226|-115.6198|16174.482|16102.8|31.75|39.932|16159.382|||||||||||||||||||||||||||||||||||||||
1003623|FOREST LAWN LANDFILL|THREE OAKS|MI|49128|8230 WEST FOREST LAWN RD|41.775968|-86.654864|11954.1|26.6|11927.5||26.6|||||||||||||||||||||||||||||||||||||||
1004309|FOREST VIEW LANDFILL|KANSAS CITY|KS|66102|4800 KAW DRIVE|39.112098|-94.694105|3618||3618|||||||||||||||||||||||||||||||||||||||||
1006010|FORMOSA PLASTICS CORPORATION LOUISIANA|BATON ROUGE|LA|70805||30.501722|-91.185833|316246.876|315938.9|140.5|167.476|298259.376|||||||||||||||||||||||||||||||||||||||
1006691|FORMOSA POINT COMFORT PLANT|POINT COMFORT|TX|77978|201 FORMOSA DRIVE|28.6925|-96.541667|4795212.732|4760579.3|13547.25|21086.182|4575069.046|||||||||||||||||||||||||||||||||||||||
1006085|FORNEY POWER PLANT|FORNEY|TX|75126|13770 W US HIGHWAY 80|32.7563|-96.4916|3654050.008|3650339.5|1692.75|2017.758||3654050.008||||||||||||||||||||||||||||||||||||||
1002321|FORT BEND REGIONAL LANDFILL|NEEDVILLE|TX|77461|14115 Davis Estate Road|29.39529|-95.7245|485939.75||485939.75|||||||||||||||||||||||||||||||||||||||||
1007910|FORT CARSON USARMY|Fort Carson|CO|80913|1626 Evans Street, Bldg 1219|38.745547|-104.794961|64327.288|64257|31.25|39.038|64327.288|||||||||||||||||||||||||||||||||||||||
1002699|FORT HALL MINE LANDFILL|POCATELLO|ID|83204|1500 N FORT HALL MINE RD|42.78127|-112.37221|26499.014||26478.75|20.264|28.764|||||||||||||||||||||||||||||||||||||||
1002890|FORT HOOD|FORT HOOD|TX|76544|4612 ENGINEER DR., Attn: ENV|31.12599|-97.78998|77131.056|51235.9|25866.25|28.906|51289.056|||||||||||||||||||||||||||||||||||||||
1003701|FORT RILEY, ARMY|FORT RILEY|KS|66442|407 PERSHING CT.|39.06585|-96.779438|28054.536|28024.3|13.25|16.986|28054.536|||||||||||||||||||||||||||||||||||||||
1006026|FORT SMITH SANITARY LANDFILL|FORT SMITH|AR|72916|5900 COMMERCE ROAD|35.290944|-94.369694|64106.25||64106.25|||||||||||||||||||||||||||||||||||||||||
1004561|FORT WORTH REGIONAL LANDFILL|FORT WORTH|TX|76117|2100 MINNIS DR # A|32.789533|-97.242917|2637||2637|||||||||||||||||||||||||||||||||||||||||
1004010|FORWARD LANDFILL|MANTECA|CA|95336|9999 SOUTH AUSTIN ROAD|37.872415|-121.18885|95598.25||95598.25|||||||||||||||||||||||||||||||||||||||||
1002205|FOSTER FARMS LIVINGSTON COMPLEX|LIVINGSTON|CA|95334|843 DAVIS STREET|37.392|-120.725|50275.512|50224|23.5|28.012|50275.512|||||||||||||||||||||||||||||||||||||||
1004751|FOUR HILLS LANDFILL|NASHUA|NH|03062|840 WEST HOLLIS STREET|42.731563|-71.520521|10448.1|11.1|10437||11.1|||||||||||||||||||||||||||||||||||||||
1014710|FOX RIVER VALLEY ETHANOL LLC - PICKETT|PICKETT|WI|54964|6574 STATE ROAD 44|43.91355|-88.72623|25576.204|25549.9|12|14.304|25576.204|||||||||||||||||||||||||||||||||||||||
1000881|FRANKLIN COUNTY LANDFILL|ROCKY MOUNT|VA|24151|1255 FRANKLIN STREET - SUITE 112|36.99067|-79.90194|61403.5||61403.5|||||||||||||||||||||||||||||||||||||||||
1003031|FRANKLIN COUNTY REGIONAL LANDFILL|CONSTABLE|NY|12926|828 CR 20|44.975231|-74.342307|6696.598|122.8|6573.5|0.298|123.348|||||||||||||||||||||||||||||||||||||||
1003787|FRANKLIN COUNTY SANITARY LANDFILL|GROVE CITY|OH|43123|3851 LONDON GROVEPORT RD|39.842015|-83.110295|232716.65|90.4|232626.25||90.4|||||||||||||||||||||||||||||||||||||||
1004247|FREDERICK COUNTY REGIONAL LANDFILL|WINCHESTER|VA|22602|280 LANDFILL ROAD|39.14105|-78.09905|74638.448||74623.25|15.198|21.698|||||||||||||||||||||||||||||||||||||||
1006947|FREEPORT-MCMORAN MIAMI INC|CLAYPOOL|AZ|85532|5701 NEW STREET AND US 60|33.423111|-110.803443|87893.668|87802.7|41.5|49.468|87893.668|||||||||||||||||||||||||||||||||||||||
1003712|FRESENIUS MEDICAL CARE|OGDEN|UT|84404|475 W 13TH ST|41.2433|-111.989|67977.844|67907.7|32|38.144|67977.844|||||||||||||||||||||||||||||||||||||||
1003521|FREY FARM-CRESWELL LDFL|CONESTOGA|PA|17516|3049 RIVER RD|39.958319|-76.436708|17771.05|7.8|17763.25||7.8|||||||||||||||||||||||||||||||||||||||
1004983|FRITO-LAY|KILLINGLY (DAYVILLE)|CT|06241|1886 UPPER MAPLE ST|41.86392|-71.89399|42756.188|42711.8|20.25|24.138|42756.188|||||||||||||||||||||||||||||||||||||||
1005677|FRITO-LAY INC|FRANKFORT|IN|46041|323 S. CO. RD. 300 W.|40.284167|-86.556944|54810.044|54753.6|25.75|30.694|54810.044|||||||||||||||||||||||||||||||||||||||
1004898|FRITO-LAY, INC. - PERRY PLANT|KATHLEEN|GA|31047|1200 HIGHWAY 247 SOUTH|32.4861|-83.6087|32736.876|32702.9|15.5|18.476|32736.876|||||||||||||||||||||||||||||||||||||||
1005424|FRITO-LAY, INCORPORATED|CHARLOTTE|NC|28273|2911 NEVADA BV|35.11746|-80.94108|27414.196|27385.7|13|15.496|27414.196|||||||||||||||||||||||||||||||||||||||
1006942|FRONT RANGE ENERGY|WINDSOR|CO|80550|31375 GREAT WESTERN DRIVE|40.45707|-104.859464|41312.144|41269.4|19.5|23.244|41312.144|||||||||||||||||||||||||||||||||||||||
1003911|FRONT RANGE LANDFILL|ERIE|CO|80516|1830 WELD COUNTY ROAD 5|40.02281|-105.01822|121839.798|66.5|121773|0.298|66.798|||||||||||||||||||||||||||||||||||||||
1004894|FULTON COUNTY DEPT OF SOLID WASTE|JOHNSTOWN|NY|12095|847 MUD RD|43.01154|-74.48013|29030.448|74.9|28955.25|0.298|75.198|||||||||||||||||||||||||||||||||||||||
1006212|Fairborn Cement Company LLC|XENIA|OH|45385|3250 LINEBAUGH ROAD|39.7779|-83.9661|491197.62|489347|676.5|1174.12||||||||||||||||||||||||||||||||||||||||
1009580|Fairchild Semiconductor|Mountain Top|PA|18707|125 Crestwood Drive|41.141875|-75.89487|28599.34797|3473.7|1.75|1316.266|3477.536|||||||||||||||||||||||||||||||||||||||
1001407|Fairless Energy, LLC|FAIRLESS HILLS|PA|19030|50 Energy Drive|40.1464|-74.7406|2957643.288|2954639.7|1370.25|1633.338|2895.088|2954748.2||||||||||||||||||||||||||||||||||||||
1003202|Fairmead Solid Waste Disposal Site|CHOWCHILLA|CA|93610|21739 ROAD 19|37.0656|-120.1983|66763.75||66763.75|||||||||||||||||||||||||||||||||||||||||
1007084|Fajardo Municipal Landfill|Fajardo|PR|00740|Carr. PR-982, Bo. Demajagua|18.347837|-65.606435|70537.218|16.8|70500.75|19.668|44.968|||||||||||||||||||||||||||||||||||||||
1010674|Farbest Foods, Inc.|Huntingburg|IN|47542|4689 South 400 West|38.31025|-86.983806|14204.076|6139.5|8061|3.576|6146.076|||||||||||||||||||||||||||||||||||||||
1007314|Faribault Energy Park|FARIBAULT|MN|55021|4100 PARK AVE|44.3353|-93.2894|259357.34|259094.3|120|143.04|633.448|258723.892||||||||||||||||||||||||||||||||||||||
1000265|Fayette Energy Facility|MASONTOWN|PA|15461|100 ENERGY DRIVE|39.8592|-79.9182|1887007.208|1885091.4|874|1041.808|58.7|1886948.508||||||||||||||||||||||||||||||||||||||
1000279|Feather River Energy Center|YUBA CITY|CA|95993|202 BURNS DRIVE|39.1088|-121.6133|42370.548|42328.9|19|22.648||42370.548||||||||||||||||||||||||||||||||||||||
1006938|Federal Research Center at White OAK Central Utility Plant|Silver Spring|MD|20903|10902 New Hampshire Ave|39.03369|-76.98668|71954.576|71880|33.75|40.826|71954.576|||||||||||||||||||||||||||||||||||||||
1009437|Felman Production, Inc.|Letart|WV|25253|4442 Graham Station Rd|38.958312|-81.925867|77847.35|75608.6|2238.75||0|||||||||||||||||||||||||||||||||||||||
1013923|Fiber Industries, LLC|Darlington|SC|29532|1000 McIver Road|34.283014|-79.889122|56791.936|56733.3|26.75|31.886|56791.936|||||||||||||||||||||||||||||||||||||||
1009616|Fiberteq, LLC|Danville|IL|61834|3650 Southgate Drive|40.10824|-87.53822|30750.184|30718.4|14.5|17.284|30750.184|||||||||||||||||||||||||||||||||||||||
1004853|Fiberweb|Old Hickory|TN|37138|70 Old Hickory Boulevard|36.26734|-86.65741|83113.288|83027.8|39|46.488|83113.288|||||||||||||||||||||||||||||||||||||||
1010743|First Quality Tissue SE|Anderson|SC|29626|441 Masters Blvd|34.455|-82.68293|204577.28|204366.3|96.25|114.73|204577.28|||||||||||||||||||||||||||||||||||||||
1007203|Flint Creek Power Plant|GENTRY|AR|72734|21797 SWEPCO PLANT ROAD|36.2561|-94.5241|2716902.94|2695603.6|7791|13508.34||2716902.94||||||||||||||||||||||||||||||||||||||
1009505|Flint Hills Resources Joliet, LLC|Channahon|IL|60410|23425 Amoco Road|41.4417|-88.1728|105246.124|105120.7|54.5|70.924|105246.124|||||||||||||||||||||||||||||||||||||||
1006985|Flint Hills Resources Pine Bend Refinery|Rosemount|MN|55068|12555 Clark Road|44.764434|-93.039484|4211122.684|4190876.4|14641.5|5604.784|1821799.264|||||||||||||||||||||||||||||||||||||||
1005785|Florida State University|Tallahassee|FL|32306|990 Learning Way, Building 30|30.442663|-84.29763|22611.706|22586.7|11|14.006|22611.706|||||||||||||||||||||||||||||||||||||||
1000345|Foley Cellulose, LLC|PERRY|FL|32348|1 BUCKEYE DRIVE|30.069264|-83.526052|367188.216|282918.6|77343.5|6926.116|208022.34|||||||||||||||||||||||||||||||||||||||
